TITLE = "B00078"
VARIABLES = "X [mm]", "Y [mm]", "Vx [m/s]", "Vy [m/s]", "Flag"
ZONE T="Frame 1", I=102, J=77, F=POINT
-13.159 53.561 0.00000 -0.00000 0 
-11.514 53.561 9.25368 0.08782 1 
-9.869 53.561 9.29877 0.24831 2 
-8.224 53.561 9.34385 0.40880 2 
-6.579 53.561 9.21596 0.39292 2 
-4.935 53.561 9.35910 0.34698 2 
-3.290 53.561 9.33443 0.22358 2 
-1.645 53.561 9.18828 0.17567 2 
0.000 53.561 9.40236 0.14075 2 
1.645 53.561 0.05264 -0.07765 2 
3.290 53.561 0.00000 -0.00000 0 
4.935 53.561 0.00000 -0.00000 0 
6.579 53.561 0.00000 -0.00000 0 
8.224 53.561 0.00000 -0.00000 0 
9.869 53.561 0.00000 -0.00000 0 
11.514 53.561 0.00000 -0.00000 0 
13.159 53.561 0.00000 -0.00000 0 
14.804 53.561 0.00000 -0.00000 0 
16.449 53.561 0.00000 -0.00000 0 
18.093 53.561 0.00000 -0.00000 0 
19.738 53.561 0.00000 -0.00000 0 
21.383 53.561 0.00000 -0.00000 0 
23.028 53.561 -0.03809 -0.23016 2 
24.673 53.561 2.90102 0.01940 2 
26.318 53.561 5.84013 0.26897 2 
27.963 53.561 8.77924 0.51854 2 
29.607 53.561 8.79487 0.53264 2 
31.252 53.561 8.89762 0.64631 2 
32.897 53.561 8.99951 0.64425 2 
34.542 53.561 9.10139 0.64219 2 
36.187 53.561 9.20328 0.64013 2 
37.832 53.561 9.30517 0.63807 2 
39.477 53.561 9.40705 0.63600 2 
41.121 53.561 9.50894 0.63394 2 
42.766 53.561 9.50784 0.60935 2 
44.411 53.561 9.50674 0.58476 2 
46.056 53.561 9.50563 0.56018 2 
47.701 53.561 9.50453 0.53559 2 
49.346 53.561 9.50343 0.51100 2 
50.991 53.561 9.50233 0.48641 2 
52.636 53.561 9.50122 0.46182 2 
54.280 53.561 9.57925 0.48297 2 
55.925 53.561 9.65728 0.50413 2 
57.570 53.561 9.73531 0.52528 2 
59.215 53.561 9.81334 0.54644 2 
60.860 53.561 9.89137 0.56760 2 
62.505 53.561 9.96940 0.58875 2 
64.150 53.561 10.08699 0.63278 2 
65.794 53.561 9.97873 0.57953 2 
67.439 53.561 10.04917 0.58660 2 
69.084 53.561 10.04373 0.59553 2 
70.729 53.561 10.06910 0.58966 2 
72.374 53.561 10.09446 0.58378 2 
74.019 53.561 10.11983 0.57790 2 
75.664 53.561 10.14519 0.57203 2 
77.308 53.561 10.31072 0.56730 2 
78.953 53.561 10.10488 0.55306 2 
80.598 53.561 10.10211 0.45764 2 
82.243 53.561 10.20882 0.41530 2 
83.888 53.561 10.31553 0.37296 2 
85.533 53.561 10.42224 0.33062 2 
87.178 53.561 10.52895 0.28828 2 
88.822 53.561 10.41591 0.33519 2 
90.467 53.561 10.45913 0.31418 2 
92.112 53.561 10.79136 0.30960 2 
93.757 53.561 10.73603 0.27317 2 
95.402 53.561 10.84476 0.24092 2 
97.047 53.561 10.99174 0.34362 2 
98.692 53.561 11.29454 0.24991 2 
100.336 53.561 -0.13473 0.47356 2 
101.981 53.561 0.00000 -0.00000 0 
103.626 53.561 0.00000 -0.00000 0 
105.271 53.561 0.00000 -0.00000 0 
106.916 53.561 5.01133 0.21721 2 
108.561 53.561 10.20924 0.27378 2 
110.206 53.561 10.02224 0.26460 2 
111.850 53.561 11.13996 0.27344 2 
113.495 53.561 10.99663 0.28144 2 
115.140 53.561 11.14597 0.47422 2 
116.785 53.561 11.01107 0.41049 2 
118.430 53.561 11.07885 0.29192 2 
120.075 53.561 11.08160 0.11150 2 
121.720 53.561 11.08435 -0.06893 2 
123.364 53.561 11.08709 -0.24936 2 
125.009 53.561 11.08984 -0.42979 2 
126.654 53.561 10.97015 -0.35248 2 
128.299 53.561 11.23287 -0.28169 2 
129.944 53.561 11.15811 -0.13262 2 
131.589 53.561 11.11279 -0.14310 2 
133.234 53.561 11.03659 -0.36867 2 
134.879 53.561 10.97167 -0.40051 2 
136.523 53.561 11.01768 -0.30155 2 
138.168 53.561 11.06368 -0.20259 2 
139.813 53.561 10.77414 -0.30656 2 
141.458 53.561 10.81010 -0.30374 2 
143.103 53.561 10.88430 -0.28630 2 
144.748 53.561 10.70831 -0.39559 2 
146.393 53.561 10.63425 -0.36221 2 
148.037 53.561 10.47175 -0.41532 2 
149.682 53.561 10.49103 -0.43163 2 
151.327 53.561 10.65884 -0.20341 2 
152.972 53.561 0.00000 -0.00000 0 
-13.159 51.916 0.00000 -0.00000 0 
-11.514 51.916 9.04406 0.24633 1 
-9.869 51.916 9.20389 0.43040 2 
-8.224 51.916 9.36372 0.61447 2 
-6.579 51.916 9.20393 0.65311 2 
-4.935 51.916 9.08217 0.77856 2 
-3.290 51.916 9.26931 0.92446 2 
-1.645 51.916 9.31981 0.75655 2 
0.000 51.916 9.69608 0.53081 2 
1.645 51.916 4.84804 0.26540 2 
3.290 51.916 0.00000 -0.00000 0 
4.935 51.916 0.00000 -0.00000 0 
6.579 51.916 0.00000 -0.00000 0 
8.224 51.916 0.00000 -0.00000 0 
9.869 51.916 0.00000 -0.00000 0 
11.514 51.916 0.00000 -0.00000 0 
13.159 51.916 0.00000 -0.00000 0 
14.804 51.916 0.00000 -0.00000 0 
16.449 51.916 0.00000 -0.00000 0 
18.093 51.916 0.00000 -0.00000 0 
19.738 51.916 0.00000 -0.00000 0 
21.383 51.916 0.00000 -0.00000 0 
23.028 51.916 -0.30069 -0.21589 2 
24.673 51.916 3.90223 0.21628 2 
26.318 51.916 8.10516 0.64845 2 
27.963 51.916 10.00008 0.89617 2 
29.607 51.916 9.84557 1.03932 2 
31.252 51.916 9.98643 1.09111 2 
32.897 51.916 9.86576 1.31362 2 
34.542 51.916 9.72468 1.20863 2 
36.187 51.916 9.78640 1.17042 2 
37.832 51.916 9.86227 1.15077 2 
39.477 51.916 9.82776 1.00007 2 
41.121 51.916 10.09753 1.21881 2 
42.766 51.916 10.00647 1.22048 2 
44.411 51.916 10.08432 1.26500 2 
46.056 51.916 9.89175 1.21625 2 
47.701 51.916 10.02445 1.27063 2 
49.346 51.916 10.36483 1.24384 2 
50.991 51.916 10.27636 1.21317 2 
52.636 51.916 10.21149 1.02752 2 
54.280 51.916 10.07213 1.33177 2 
55.925 51.916 10.33871 1.28070 2 
57.570 51.916 10.57888 1.22490 2 
59.215 51.916 10.49362 1.29228 2 
60.860 51.916 10.24361 1.46773 2 
62.505 51.916 9.95909 1.32860 2 
64.150 51.916 10.37058 1.30797 2 
65.794 51.916 10.31864 0.99845 2 
67.439 51.916 10.41458 1.11572 2 
69.084 51.916 10.33477 1.20510 2 
70.729 51.916 10.35323 1.37413 2 
72.374 51.916 10.38098 1.23296 2 
74.019 51.916 10.39366 0.83807 2 
75.664 51.916 10.42115 0.95568 2 
77.308 51.916 10.52454 1.52369 2 
78.953 51.916 10.83169 1.27050 2 
80.598 51.916 10.81341 1.42499 2 
82.243 51.916 10.82713 1.09189 2 
83.888 51.916 11.02235 1.29870 2 
85.533 51.916 10.53998 1.39359 2 
87.178 51.916 11.11921 1.11248 2 
88.822 51.916 10.51647 1.22237 2 
90.467 51.916 10.65269 1.05715 2 
92.112 51.916 11.22601 1.30575 2 
93.757 51.916 10.93224 1.09397 2 
95.402 51.916 10.91821 1.31280 2 
97.047 51.916 10.99847 1.32752 2 
98.692 51.916 11.43568 0.63689 2 
100.336 51.916 5.30672 0.33841 2 
101.981 51.916 0.00000 -0.00000 0 
103.626 51.916 0.00000 -0.00000 0 
105.271 51.916 0.00000 -0.00000 0 
106.916 51.916 5.87285 0.18099 2 
108.561 51.916 11.74570 0.36198 2 
110.206 51.916 11.75122 0.53992 2 
111.850 51.916 10.99978 0.73482 2 
113.495 51.916 11.09521 0.30748 2 
115.140 51.916 10.76783 0.50736 2 
116.785 51.916 11.23406 0.44961 2 
118.430 51.916 11.31006 0.36631 2 
120.075 51.916 10.95000 0.22250 2 
121.720 51.916 11.05518 0.17987 2 
123.364 51.916 10.99194 0.15970 2 
125.009 51.916 10.79361 0.05871 2 
126.654 51.916 11.04476 0.05672 2 
128.299 51.916 11.04339 -0.19624 2 
129.944 51.916 10.89883 -0.31179 2 
131.589 51.916 10.81904 -0.47582 2 
133.234 51.916 11.01637 -0.56743 2 
134.879 51.916 11.02723 -0.48742 2 
136.523 51.916 11.07202 -0.58355 2 
138.168 51.916 11.03634 -0.62186 2 
139.813 51.916 11.11534 -0.67804 2 
141.458 51.916 11.11231 -0.72677 2 
143.103 51.916 10.83663 -0.62689 2 
144.748 51.916 11.05456 -0.47427 2 
146.393 51.916 10.74586 -0.85855 2 
148.037 51.916 10.61735 -0.98065 2 
149.682 51.916 10.36478 -1.35661 2 
151.327 51.916 10.35001 -1.08440 2 
152.972 51.916 0.00000 -0.00000 0 
-13.159 50.271 0.00000 -0.00000 0 
-11.514 50.271 9.62286 0.32717 2 
-9.869 50.271 9.27750 0.29204 2 
-8.224 50.271 9.20660 0.34035 2 
-6.579 50.271 9.21349 0.46164 2 
-4.935 50.271 9.17856 0.50965 2 
-3.290 50.271 9.33925 0.74050 2 
-1.645 50.271 9.29387 0.52804 2 
0.000 50.271 9.58298 0.49929 2 
1.645 50.271 6.65161 0.48082 2 
3.290 50.271 0.00000 -0.00000 0 
4.935 50.271 0.00000 -0.00000 0 
6.579 50.271 0.00000 -0.00000 0 
8.224 50.271 0.00000 -0.00000 0 
9.869 50.271 0.00000 -0.00000 0 
11.514 50.271 0.00000 -0.00000 0 
13.159 50.271 0.00000 -0.00000 0 
14.804 50.271 0.00000 -0.00000 0 
16.449 50.271 0.00000 -0.00000 0 
18.093 50.271 0.00000 -0.00000 0 
19.738 50.271 0.00000 -0.00000 0 
21.383 50.271 0.00000 -0.00000 0 
23.028 50.271 1.52123 0.10969 2 
24.673 50.271 6.90165 0.78231 2 
26.318 50.271 10.35247 1.17347 2 
27.963 50.271 9.36473 0.94878 2 
29.607 50.271 9.48901 0.82224 2 
31.252 50.271 9.56284 0.94025 2 
32.897 50.271 9.43978 0.97869 2 
34.542 50.271 9.60822 0.91308 2 
36.187 50.271 9.77527 1.04723 2 
37.832 50.271 9.89005 0.96628 2 
39.477 50.271 9.87948 0.69461 2 
41.121 50.271 9.66342 0.99975 2 
42.766 50.271 9.39700 1.13803 2 
44.411 50.271 9.59777 1.01208 2 
46.056 50.271 10.05101 1.00698 2 
47.701 50.271 9.92722 1.09987 2 
49.346 50.271 9.73726 1.02687 2 
50.991 50.271 10.14721 1.20088 2 
52.636 50.271 9.84010 0.99804 2 
54.280 50.271 9.59903 1.24199 2 
55.925 50.271 9.81013 0.99725 2 
57.570 50.271 10.18684 0.98162 2 
59.215 50.271 10.09016 1.10786 2 
60.860 50.271 10.11363 1.37689 2 
62.505 50.271 10.13738 1.10334 2 
64.150 50.271 10.27441 1.33422 2 
65.794 50.271 10.08729 0.94472 2 
67.439 50.271 9.97518 1.11674 2 
69.084 50.271 10.19639 1.22718 2 
70.729 50.271 10.42646 0.92982 2 
72.374 50.271 10.45220 0.92917 2 
74.019 50.271 10.65481 0.70924 2 
75.664 50.271 10.69712 1.33934 2 
77.308 50.271 10.46534 1.00385 2 
78.953 50.271 10.73280 0.94665 2 
80.598 50.271 10.60660 1.14732 2 
82.243 50.271 10.48876 0.86857 2 
83.888 50.271 10.96211 1.02719 2 
85.533 50.271 10.80409 0.87582 2 
87.178 50.271 10.99854 0.69290 2 
88.822 50.271 10.74837 1.21015 2 
90.467 50.271 10.84544 0.93574 2 
92.112 50.271 11.06965 0.75754 2 
93.757 50.271 10.90496 0.80047 2 
95.402 50.271 11.06816 0.87975 2 
97.047 50.271 10.77465 0.48687 2 
98.692 50.271 11.42020 1.05621 2 
100.336 50.271 5.71010 0.52810 2 
101.981 50.271 0.00000 -0.00000 0 
103.626 50.271 0.00000 -0.00000 0 
105.271 50.271 0.00000 -0.00000 0 
106.916 50.271 4.13987 0.49287 2 
108.561 50.271 9.84641 0.45224 2 
110.206 50.271 11.89180 0.38009 2 
111.850 50.271 11.03657 0.49858 2 
113.495 50.271 11.19379 0.33352 2 
115.140 50.271 11.00023 0.00927 2 
116.785 50.271 11.12038 0.24474 2 
118.430 50.271 11.12476 0.24878 2 
120.075 50.271 11.06734 0.19159 2 
121.720 50.271 11.24025 0.24196 2 
123.364 50.271 10.97674 0.19270 2 
125.009 50.271 10.99067 0.00842 2 
126.654 50.271 11.12863 0.17967 2 
128.299 50.271 11.12185 -0.15291 2 
129.944 50.271 11.06327 0.03849 2 
131.589 50.271 10.99387 -0.31210 2 
133.234 50.271 11.22127 -0.44702 2 
